report_time,facility_name,wait_time,times_unavailable
2025-10-01 02:20:00.000000,University of Alberta Hospital,275,0
2025-10-01 02:20:00.000000,WestView Health Centre,193,0
2025-10-01 02:30:00.000000,Airdrie Community Health Centre,199,0
2025-10-01 02:30:00.000000,Alberta Children's Hospital,30,0
2025-10-01 02:30:00.000000,Chinook Regional Hospital,60,0
2025-10-01 02:30:00.000000,Cochrane Community Health Centre,,0
2025-10-01 02:30:00.000000,Devon General Hospital,92,0
2025-10-01 02:30:00.000000,Foothills Medical Centre,354,0
2025-10-01 02:30:00.000000,Fort Sask Community Hospital,205,0
2025-10-01 02:30:00.000000,Grande Prairie Regional Hospital,129,0
2025-10-01 02:30:00.000000,Grey Nuns Community Hospital,382,0
2025-10-01 02:30:00.000000,Innisfail Health Centre,,1
2025-10-01 02:30:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-01 02:30:00.000000,Leduc Community Hospital,170,0
2025-10-01 02:30:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-01 02:30:00.000000,Misericordia Community Hospital,285,0
2025-10-01 02:30:00.000000,Northeast Community Health Centre,243,0
2025-10-01 02:30:00.000000,Northern Lights Regional Health Centre,147,0
2025-10-01 02:30:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-01 02:30:00.000000,Peter Lougheed Centre,265,0
2025-10-01 02:30:00.000000,Red Deer Regional Hospital,88,0
2025-10-01 02:30:00.000000,Rockyview General Hospital,278,0
2025-10-01 02:30:00.000000,Royal Alexandra Hospital,352,0
2025-10-01 02:30:00.000000,Sheldon M. Chumir Centre,189,0
2025-10-01 02:30:00.000000,South Calgary Health Centre,,0
2025-10-01 02:30:00.000000,South Health Campus,356,0
2025-10-01 02:30:00.000000,Stollery Children's Hospital,209,0
2025-10-01 02:30:00.000000,Strathcona Community Hospital,206,0
2025-10-01 02:30:00.000000,Sturgeon Community Hospital,163,0
2025-10-01 02:30:00.000000,University of Alberta Hospital,274,0
2025-10-01 02:30:00.000000,WestView Health Centre,193,0
2025-10-01 02:40:00.000000,Airdrie Community Health Centre,199,0
2025-10-01 02:40:00.000000,Alberta Children's Hospital,30,0
2025-10-01 02:40:00.000000,Chinook Regional Hospital,60,0
2025-10-01 02:40:00.000000,Cochrane Community Health Centre,,0
2025-10-01 02:40:00.000000,Devon General Hospital,92,0
2025-10-01 02:40:00.000000,Foothills Medical Centre,345,0
2025-10-01 02:40:00.000000,Fort Sask Community Hospital,205,0
2025-10-01 02:40:00.000000,Grande Prairie Regional Hospital,129,0
2025-10-01 02:40:00.000000,Grey Nuns Community Hospital,369,0
2025-10-01 02:40:00.000000,Innisfail Health Centre,,1
2025-10-01 02:40:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-01 02:40:00.000000,Leduc Community Hospital,146,0
2025-10-01 02:40:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-01 02:40:00.000000,Misericordia Community Hospital,296,0
2025-10-01 02:40:00.000000,Northeast Community Health Centre,232,0
2025-10-01 02:40:00.000000,Northern Lights Regional Health Centre,132,0
2025-10-01 02:40:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-01 02:40:00.000000,Peter Lougheed Centre,240,0
2025-10-01 02:40:00.000000,Red Deer Regional Hospital,58,0
2025-10-01 02:40:00.000000,Rockyview General Hospital,281,0
2025-10-01 02:40:00.000000,Royal Alexandra Hospital,361,0
2025-10-01 02:40:00.000000,Sheldon M. Chumir Centre,189,0
2025-10-01 02:40:00.000000,South Calgary Health Centre,,0
2025-10-01 02:40:00.000000,South Health Campus,356,0
2025-10-01 02:40:00.000000,Stollery Children's Hospital,196,0
2025-10-01 02:40:00.000000,Strathcona Community Hospital,237,0
2025-10-01 02:40:00.000000,Sturgeon Community Hospital,163,0
2025-10-01 02:40:00.000000,University of Alberta Hospital,264,0
2025-10-01 02:40:00.000000,WestView Health Centre,193,0
2025-10-01 02:50:00.000000,Airdrie Community Health Centre,199,0
2025-10-01 02:50:00.000000,Alberta Children's Hospital,30,0
2025-10-01 02:50:00.000000,Chinook Regional Hospital,60,0
2025-10-01 02:50:00.000000,Cochrane Community Health Centre,,0
2025-10-01 02:50:00.000000,Devon General Hospital,92,0
2025-10-01 02:50:00.000000,Foothills Medical Centre,325,0
2025-10-01 02:50:00.000000,Fort Sask Community Hospital,205,0
2025-10-01 02:50:00.000000,Grande Prairie Regional Hospital,129,0
2025-10-01 02:50:00.000000,Grey Nuns Community Hospital,343,0
2025-10-01 02:50:00.000000,Innisfail Health Centre,,1
2025-10-01 02:50:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-01 02:50:00.000000,Leduc Community Hospital,122,0
2025-10-01 02:50:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-01 02:50:00.000000,Misericordia Community Hospital,285,0
2025-10-01 02:50:00.000000,Northeast Community Health Centre,232,0
2025-10-01 02:50:00.000000,Northern Lights Regional Health Centre,132,0
2025-10-01 02:50:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-01 02:50:00.000000,Peter Lougheed Centre,210,0
2025-10-01 02:50:00.000000,Red Deer Regional Hospital,117,0
2025-10-01 02:50:00.000000,Rockyview General Hospital,286,0
2025-10-01 02:50:00.000000,Royal Alexandra Hospital,369,0
2025-10-01 02:50:00.000000,Sheldon M. Chumir Centre,132,0
2025-10-01 02:50:00.000000,South Calgary Health Centre,,0
2025-10-01 02:50:00.000000,South Health Campus,381,0
2025-10-01 02:50:00.000000,Stollery Children's Hospital,170,0
2025-10-01 02:50:00.000000,Strathcona Community Hospital,226,0
2025-10-01 02:50:00.000000,Sturgeon Community Hospital,163,0
2025-10-01 02:50:00.000000,University of Alberta Hospital,254,0
2025-10-01 02:50:00.000000,WestView Health Centre,161,0
2025-10-01 03:00:00.000000,Airdrie Community Health Centre,171,0
2025-10-01 03:00:00.000000,Alberta Children's Hospital,39,0
2025-10-01 03:00:00.000000,Chinook Regional Hospital,90,0
2025-10-01 03:00:00.000000,Cochrane Community Health Centre,,0
2025-10-01 03:00:00.000000,Devon General Hospital,92,0
2025-10-01 03:00:00.000000,Foothills Medical Centre,341,0
2025-10-01 03:00:00.000000,Fort Sask Community Hospital,246,0
2025-10-01 03:00:00.000000,Grande Prairie Regional Hospital,129,0
2025-10-01 03:00:00.000000,Grey Nuns Community Hospital,356,0
2025-10-01 03:00:00.000000,Innisfail Health Centre,,1
2025-10-01 03:00:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-01 03:00:00.000000,Leduc Community Hospital,122,0
2025-10-01 03:00:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-01 03:00:00.000000,Misericordia Community Hospital,263,0
2025-10-01 03:00:00.000000,Northeast Community Health Centre,210,0
2025-10-01 03:00:00.000000,Northern Lights Regional Health Centre,147,0
2025-10-01 03:00:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-01 03:00:00.000000,Peter Lougheed Centre,225,0
2025-10-01 03:00:00.000000,Red Deer Regional Hospital,117,0
2025-10-01 03:00:00.000000,Rockyview General Hospital,314,0
2025-10-01 03:00:00.000000,Royal Alexandra Hospital,370,0
2025-10-01 03:00:00.000000,Sheldon M. Chumir Centre,132,0
2025-10-01 03:00:00.000000,South Calgary Health Centre,,0
2025-10-01 03:00:00.000000,South Health Campus,372,0
2025-10-01 03:00:00.000000,Stollery Children's Hospital,157,0
2025-10-01 03:00:00.000000,Strathcona Community Hospital,238,0
2025-10-01 03:00:00.000000,Sturgeon Community Hospital,146,0
2025-10-01 03:00:00.000000,University of Alberta Hospital,259,0
2025-10-01 03:00:00.000000,WestView Health Centre,128,0
2025-10-01 03:10:00.000000,Airdrie Community Health Centre,171,0
2025-10-01 03:10:00.000000,Alberta Children's Hospital,30,0
2025-10-01 03:10:00.000000,Chinook Regional Hospital,105,0
2025-10-01 03:10:00.000000,Cochrane Community Health Centre,,0
2025-10-01 03:10:00.000000,Devon General Hospital,92,0
2025-10-01 03:10:00.000000,Foothills Medical Centre,344,0
2025-10-01 03:10:00.000000,Fort Sask Community Hospital,205,0
2025-10-01 03:10:00.000000,Grande Prairie Regional Hospital,129,0
2025-10-01 03:10:00.000000,Grey Nuns Community Hospital,330,0
2025-10-01 03:10:00.000000,Innisfail Health Centre,,1
2025-10-01 03:10:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-01 03:10:00.000000,Leduc Community Hospital,122,0
2025-10-01 03:10:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-01 03:10:00.000000,Misericordia Community Hospital,230,0
2025-10-01 03:10:00.000000,Northeast Community Health Centre,219,0
2025-10-01 03:10:00.000000,Northern Lights Regional Health Centre,102,0
2025-10-01 03:10:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-01 03:10:00.000000,Peter Lougheed Centre,234,0
2025-10-01 03:10:00.000000,Red Deer Regional Hospital,117,0
2025-10-01 03:10:00.000000,Rockyview General Hospital,304,0
2025-10-01 03:10:00.000000,Royal Alexandra Hospital,340,0
2025-10-01 03:10:00.000000,Sheldon M. Chumir Centre,94,0
2025-10-01 03:10:00.000000,South Calgary Health Centre,,0
2025-10-01 03:10:00.000000,South Health Campus,376,0
2025-10-01 03:10:00.000000,Stollery Children's Hospital,157,0
2025-10-01 03:10:00.000000,Strathcona Community Hospital,244,0
2025-10-01 03:10:00.000000,Sturgeon Community Hospital,163,0
2025-10-01 03:10:00.000000,University of Alberta Hospital,241,0
2025-10-01 03:10:00.000000,WestView Health Centre,128,0
2025-10-01 03:20:00.000000,Airdrie Community Health Centre,171,0
2025-10-01 03:20:00.000000,Alberta Children's Hospital,30,0
2025-10-01 03:20:00.000000,Chinook Regional Hospital,105,0
2025-10-01 03:20:00.000000,Cochrane Community Health Centre,,0
2025-10-01 03:20:00.000000,Devon General Hospital,92,0
2025-10-01 03:20:00.000000,Foothills Medical Centre,344,0
2025-10-01 03:20:00.000000,Fort Sask Community Hospital,205,0
2025-10-01 03:20:00.000000,Grande Prairie Regional Hospital,129,0
2025-10-01 03:20:00.000000,Grey Nuns Community Hospital,316,0
2025-10-01 03:20:00.000000,Innisfail Health Centre,,1
2025-10-01 03:20:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-01 03:20:00.000000,Leduc Community Hospital,122,0
2025-10-01 03:20:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-01 03:20:00.000000,Misericordia Community Hospital,241,0
2025-10-01 03:20:00.000000,Northeast Community Health Centre,192,0
2025-10-01 03:20:00.000000,Northern Lights Regional Health Centre,102,0
2025-10-01 03:20:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-01 03:20:00.000000,Peter Lougheed Centre,232,0
2025-10-01 03:20:00.000000,Red Deer Regional Hospital,117,0
2025-10-01 03:20:00.000000,Rockyview General Hospital,310,0
2025-10-01 03:20:00.000000,Royal Alexandra Hospital,344,0
2025-10-01 03:20:00.000000,Sheldon M. Chumir Centre,94,0
2025-10-01 03:20:00.000000,South Calgary Health Centre,,0
2025-10-01 03:20:00.000000,South Health Campus,379,0
2025-10-01 03:20:00.000000,Stollery Children's Hospital,144,0
2025-10-01 03:20:00.000000,Strathcona Community Hospital,244,0
2025-10-01 03:20:00.000000,Sturgeon Community Hospital,146,0
2025-10-01 03:20:00.000000,University of Alberta Hospital,229,0
2025-10-01 03:20:00.000000,WestView Health Centre,161,0
2025-10-01 03:30:00.000000,Airdrie Community Health Centre,188,0
2025-10-01 03:30:00.000000,Alberta Children's Hospital,30,0
2025-10-01 03:30:00.000000,Chinook Regional Hospital,60,0
2025-10-01 03:30:00.000000,Cochrane Community Health Centre,,0
2025-10-01 03:30:00.000000,Devon General Hospital,92,0
2025-10-01 03:30:00.000000,Foothills Medical Centre,332,0
2025-10-01 03:30:00.000000,Fort Sask Community Hospital,205,0
2025-10-01 03:30:00.000000,Grande Prairie Regional Hospital,129,0
2025-10-01 03:30:00.000000,Grey Nuns Community Hospital,316,0
2025-10-01 03:30:00.000000,Innisfail Health Centre,,1
2025-10-01 03:30:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-01 03:30:00.000000,Leduc Community Hospital,122,0
2025-10-01 03:30:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-01 03:30:00.000000,Misericordia Community Hospital,230,0
2025-10-01 03:30:00.000000,Northeast Community Health Centre,175,0
2025-10-01 03:30:00.000000,Northern Lights Regional Health Centre,102,0
2025-10-01 03:30:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-01 03:30:00.000000,Peter Lougheed Centre,244,0
2025-10-01 03:30:00.000000,Red Deer Regional Hospital,117,0
2025-10-01 03:30:00.000000,Rockyview General Hospital,299,0
2025-10-01 03:30:00.000000,Royal Alexandra Hospital,346,0
2025-10-01 03:30:00.000000,Sheldon M. Chumir Centre,94,0
2025-10-01 03:30:00.000000,South Calgary Health Centre,,0
2025-10-01 03:30:00.000000,South Health Campus,354,0
2025-10-01 03:30:00.000000,Stollery Children's Hospital,131,0
2025-10-01 03:30:00.000000,Strathcona Community Hospital,244,0
2025-10-01 03:30:00.000000,Sturgeon Community Hospital,179,0
2025-10-01 03:30:00.000000,University of Alberta Hospital,239,0
2025-10-01 03:30:00.000000,WestView Health Centre,161,0
2025-10-01 03:40:00.000000,Airdrie Community Health Centre,183,0
2025-10-01 03:40:00.000000,Alberta Children's Hospital,30,0
2025-10-01 03:40:00.000000,Chinook Regional Hospital,60,0
2025-10-01 03:40:00.000000,Cochrane Community Health Centre,,0
2025-10-01 03:40:00.000000,Devon General Hospital,92,0
2025-10-01 03:40:00.000000,Foothills Medical Centre,319,0
2025-10-01 03:40:00.000000,Fort Sask Community Hospital,205,0
2025-10-01 03:40:00.000000,Grande Prairie Regional Hospital,108,0
2025-10-01 03:40:00.000000,Grey Nuns Community Hospital,330,0
2025-10-01 03:40:00.000000,Innisfail Health Centre,,1
2025-10-01 03:40:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-01 03:40:00.000000,Leduc Community Hospital,122,0
2025-10-01 03:40:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-01 03:40:00.000000,Misericordia Community Hospital,252,0
2025-10-01 03:40:00.000000,Northeast Community Health Centre,169,0
2025-10-01 03:40:00.000000,Northern Lights Regional Health Centre,58,0
2025-10-01 03:40:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-01 03:40:00.000000,Peter Lougheed Centre,226,0
2025-10-01 03:40:00.000000,Red Deer Regional Hospital,117,0
2025-10-01 03:40:00.000000,Rockyview General Hospital,296,0
2025-10-01 03:40:00.000000,Royal Alexandra Hospital,355,0
2025-10-01 03:40:00.000000,Sheldon M. Chumir Centre,132,0
2025-10-01 03:40:00.000000,South Calgary Health Centre,,0
2025-10-01 03:40:00.000000,South Health Campus,329,0
2025-10-01 03:40:00.000000,Stollery Children's Hospital,131,0
2025-10-01 03:40:00.000000,Strathcona Community Hospital,244,0
2025-10-01 03:40:00.000000,Sturgeon Community Hospital,146,0
2025-10-01 03:40:00.000000,University of Alberta Hospital,233,0
2025-10-01 03:40:00.000000,WestView Health Centre,161,0
2025-10-01 03:50:00.000000,Airdrie Community Health Centre,85,0
2025-10-01 03:50:00.000000,Alberta Children's Hospital,30,0
2025-10-01 03:50:00.000000,Chinook Regional Hospital,45,0
2025-10-01 03:50:00.000000,Cochrane Community Health Centre,,0
2025-10-01 03:50:00.000000,Devon General Hospital,92,0
2025-10-01 03:50:00.000000,Foothills Medical Centre,319,0
2025-10-01 03:50:00.000000,Fort Sask Community Hospital,205,0
2025-10-01 03:50:00.000000,Grande Prairie Regional Hospital,129,0
2025-10-01 03:50:00.000000,Grey Nuns Community Hospital,330,0
2025-10-01 03:50:00.000000,Innisfail Health Centre,,1
2025-10-01 03:50:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-01 03:50:00.000000,Leduc Community Hospital,122,0
2025-10-01 03:50:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-01 03:50:00.000000,Misericordia Community Hospital,241,0
2025-10-01 03:50:00.000000,Northeast Community Health Centre,174,0
2025-10-01 03:50:00.000000,Northern Lights Regional Health Centre,88,0
2025-10-01 03:50:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-01 03:50:00.000000,Peter Lougheed Centre,216,0
2025-10-01 03:50:00.000000,Red Deer Regional Hospital,117,0
2025-10-01 03:50:00.000000,Rockyview General Hospital,293,0
2025-10-01 03:50:00.000000,Royal Alexandra Hospital,365,0
2025-10-01 03:50:00.000000,Sheldon M. Chumir Centre,151,0
2025-10-01 03:50:00.000000,South Calgary Health Centre,,0
2025-10-01 03:50:00.000000,South Health Campus,326,0
2025-10-01 03:50:00.000000,Stollery Children's Hospital,131,0
2025-10-01 03:50:00.000000,Strathcona Community Hospital,244,0
2025-10-01 03:50:00.000000,Sturgeon Community Hospital,146,0
2025-10-01 03:50:00.000000,University of Alberta Hospital,220,0
2025-10-01 03:50:00.000000,WestView Health Centre,161,0
2025-10-01 04:00:00.000000,Airdrie Community Health Centre,57,0
2025-10-01 04:00:00.000000,Alberta Children's Hospital,30,0
2025-10-01 04:00:00.000000,Chinook Regional Hospital,30,0
2025-10-01 04:00:00.000000,Cochrane Community Health Centre,,0
2025-10-01 04:00:00.000000,Devon General Hospital,92,0
2025-10-01 04:00:00.000000,Foothills Medical Centre,307,0
2025-10-01 04:00:00.000000,Fort Sask Community Hospital,205,0
2025-10-01 04:00:00.000000,Grande Prairie Regional Hospital,172,0
2025-10-01 04:00:00.000000,Grey Nuns Community Hospital,316,0
2025-10-01 04:00:00.000000,Innisfail Health Centre,,1
2025-10-01 04:00:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-01 04:00:00.000000,Leduc Community Hospital,97,0
2025-10-01 04:00:00.000000,Medicine Hat Regional Hospital,49,0
2025-10-01 04:00:00.000000,Misericordia Community Hospital,252,0
2025-10-01 04:00:00.000000,Northeast Community Health Centre,170,0
2025-10-01 04:00:00.000000,Northern Lights Regional Health Centre,88,0
2025-10-01 04:00:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-01 04:00:00.000000,Peter Lougheed Centre,206,0
2025-10-01 04:00:00.000000,Red Deer Regional Hospital,117,0
2025-10-01 04:00:00.000000,Rockyview General Hospital,299,0
2025-10-01 04:00:00.000000,Royal Alexandra Hospital,359,0
2025-10-01 04:00:00.000000,Sheldon M. Chumir Centre,170,0
2025-10-01 04:00:00.000000,South Calgary Health Centre,,0
2025-10-01 04:00:00.000000,South Health Campus,329,0
2025-10-01 04:00:00.000000,Stollery Children's Hospital,131,0
2025-10-01 04:00:00.000000,Strathcona Community Hospital,244,0
2025-10-01 04:00:00.000000,Sturgeon Community Hospital,130,0
2025-10-01 04:00:00.000000,University of Alberta Hospital,209,0
2025-10-01 04:00:00.000000,WestView Health Centre,161,0
2025-10-01 04:10:00.000000,Airdrie Community Health Centre,57,0
2025-10-01 04:10:00.000000,Alberta Children's Hospital,30,0
2025-10-01 04:10:00.000000,Chinook Regional Hospital,30,0
2025-10-01 04:10:00.000000,Cochrane Community Health Centre,,0
2025-10-01 04:10:00.000000,Devon General Hospital,92,0
2025-10-01 04:10:00.000000,Foothills Medical Centre,307,0
2025-10-01 04:10:00.000000,Fort Sask Community Hospital,205,0
2025-10-01 04:10:00.000000,Grande Prairie Regional Hospital,172,0
2025-10-01 04:10:00.000000,Grey Nuns Community Hospital,316,0
2025-10-01 04:10:00.000000,Innisfail Health Centre,,1
2025-10-01 04:10:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-01 04:10:00.000000,Leduc Community Hospital,97,0
2025-10-01 04:10:00.000000,Medicine Hat Regional Hospital,49,0
2025-10-01 04:10:00.000000,Misericordia Community Hospital,263,0
2025-10-01 04:10:00.000000,Northeast Community Health Centre,142,0
