report_time,facility_name,wait_time,times_unavailable
2026-08-01 02:20:00.000000,Stollery Children's Hospital,213,0
2026-08-01 02:20:00.000000,Strathcona Community Hospital,237,0
2026-08-01 02:20:00.000000,Sturgeon Community Hospital,248,0
2026-08-01 02:20:00.000000,University of Alberta Hospital,227,0
2026-08-01 02:20:00.000000,WestView Health Centre,412,0
2026-08-01 02:30:00.000000,Airdrie Community Health Centre,368,0
2026-08-01 02:30:00.000000,Alberta Children's Hospital,81,0
2026-08-01 02:30:00.000000,Chinook Regional Hospital,156,0
2026-08-01 02:30:00.000000,Cochrane Community Health Centre,,0
2026-08-01 02:30:00.000000,Devon General Hospital,127,0
2026-08-01 02:30:00.000000,Foothills Medical Centre,423,0
2026-08-01 02:30:00.000000,Fort Sask Community Hospital,143,0
2026-08-01 02:30:00.000000,Grande Prairie Regional Hospital,61,0
2026-08-01 02:30:00.000000,Grey Nuns Community Hospital,285,0
2026-08-01 02:30:00.000000,Innisfail Health Centre,,1
2026-08-01 02:30:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-01 02:30:00.000000,Leduc Community Hospital,164,0
2026-08-01 02:30:00.000000,Medicine Hat Regional Hospital,281,0
2026-08-01 02:30:00.000000,Misericordia Community Hospital,304,0
2026-08-01 02:30:00.000000,Northeast Community Health Centre,244,0
2026-08-01 02:30:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-01 02:30:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-01 02:30:00.000000,Peter Lougheed Centre,454,0
2026-08-01 02:30:00.000000,Red Deer Regional Hospital,172,0
2026-08-01 02:30:00.000000,Rockyview General Hospital,370,0
2026-08-01 02:30:00.000000,Royal Alexandra Hospital,367,0
2026-08-01 02:30:00.000000,Sheldon M. Chumir Centre,356,0
2026-08-01 02:30:00.000000,South Calgary Health Centre,,0
2026-08-01 02:30:00.000000,South Health Campus,365,0
2026-08-01 02:30:00.000000,Stollery Children's Hospital,180,0
2026-08-01 02:30:00.000000,Strathcona Community Hospital,237,0
2026-08-01 02:30:00.000000,Sturgeon Community Hospital,234,0
2026-08-01 02:30:00.000000,University of Alberta Hospital,217,0
2026-08-01 02:30:00.000000,WestView Health Centre,412,0
2026-08-01 02:40:00.000000,Airdrie Community Health Centre,363,0
2026-08-01 02:40:00.000000,Alberta Children's Hospital,73,0
2026-08-01 02:40:00.000000,Chinook Regional Hospital,127,0
2026-08-01 02:40:00.000000,Cochrane Community Health Centre,,0
2026-08-01 02:40:00.000000,Devon General Hospital,127,0
2026-08-01 02:40:00.000000,Foothills Medical Centre,414,0
2026-08-01 02:40:00.000000,Fort Sask Community Hospital,107,0
2026-08-01 02:40:00.000000,Grande Prairie Regional Hospital,40,0
2026-08-01 02:40:00.000000,Grey Nuns Community Hospital,285,0
2026-08-01 02:40:00.000000,Innisfail Health Centre,,1
2026-08-01 02:40:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-01 02:40:00.000000,Leduc Community Hospital,144,0
2026-08-01 02:40:00.000000,Medicine Hat Regional Hospital,277,0
2026-08-01 02:40:00.000000,Misericordia Community Hospital,331,0
2026-08-01 02:40:00.000000,Northeast Community Health Centre,234,0
2026-08-01 02:40:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-01 02:40:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-01 02:40:00.000000,Peter Lougheed Centre,453,0
2026-08-01 02:40:00.000000,Red Deer Regional Hospital,196,0
2026-08-01 02:40:00.000000,Rockyview General Hospital,367,0
2026-08-01 02:40:00.000000,Royal Alexandra Hospital,365,0
2026-08-01 02:40:00.000000,Sheldon M. Chumir Centre,383,0
2026-08-01 02:40:00.000000,South Calgary Health Centre,,0
2026-08-01 02:40:00.000000,South Health Campus,365,0
2026-08-01 02:40:00.000000,Stollery Children's Hospital,164,0
2026-08-01 02:40:00.000000,Strathcona Community Hospital,237,0
2026-08-01 02:40:00.000000,Sturgeon Community Hospital,243,0
2026-08-01 02:40:00.000000,University of Alberta Hospital,212,0
2026-08-01 02:40:00.000000,WestView Health Centre,412,0
2026-08-01 02:50:00.000000,Airdrie Community Health Centre,371,0
2026-08-01 02:50:00.000000,Alberta Children's Hospital,109,0
2026-08-01 02:50:00.000000,Chinook Regional Hospital,113,0
2026-08-01 02:50:00.000000,Cochrane Community Health Centre,,0
2026-08-01 02:50:00.000000,Devon General Hospital,95,0
2026-08-01 02:50:00.000000,Foothills Medical Centre,406,0
2026-08-01 02:50:00.000000,Fort Sask Community Hospital,71,0
2026-08-01 02:50:00.000000,Grande Prairie Regional Hospital,40,0
2026-08-01 02:50:00.000000,Grey Nuns Community Hospital,250,0
2026-08-01 02:50:00.000000,Innisfail Health Centre,,1
2026-08-01 02:50:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-01 02:50:00.000000,Leduc Community Hospital,82,0
2026-08-01 02:50:00.000000,Medicine Hat Regional Hospital,284,0
2026-08-01 02:50:00.000000,Misericordia Community Hospital,324,0
2026-08-01 02:50:00.000000,Northeast Community Health Centre,223,0
2026-08-01 02:50:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-01 02:50:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-01 02:50:00.000000,Peter Lougheed Centre,449,0
2026-08-01 02:50:00.000000,Red Deer Regional Hospital,221,0
2026-08-01 02:50:00.000000,Rockyview General Hospital,363,0
2026-08-01 02:50:00.000000,Royal Alexandra Hospital,372,0
2026-08-01 02:50:00.000000,Sheldon M. Chumir Centre,378,0
2026-08-01 02:50:00.000000,South Calgary Health Centre,,0
2026-08-01 02:50:00.000000,South Health Campus,365,0
2026-08-01 02:50:00.000000,Stollery Children's Hospital,164,0
2026-08-01 02:50:00.000000,Strathcona Community Hospital,216,0
2026-08-01 02:50:00.000000,Sturgeon Community Hospital,230,0
2026-08-01 02:50:00.000000,University of Alberta Hospital,218,0
2026-08-01 02:50:00.000000,WestView Health Centre,447,0
2026-08-01 03:00:00.000000,Airdrie Community Health Centre,367,0
2026-08-01 03:00:00.000000,Alberta Children's Hospital,144,0
2026-08-01 03:00:00.000000,Chinook Regional Hospital,71,0
2026-08-01 03:00:00.000000,Cochrane Community Health Centre,,0
2026-08-01 03:00:00.000000,Devon General Hospital,95,0
2026-08-01 03:00:00.000000,Foothills Medical Centre,423,0
2026-08-01 03:00:00.000000,Fort Sask Community Hospital,71,0
2026-08-01 03:00:00.000000,Grande Prairie Regional Hospital,40,0
2026-08-01 03:00:00.000000,Grey Nuns Community Hospital,228,0
2026-08-01 03:00:00.000000,Innisfail Health Centre,,1
2026-08-01 03:00:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-01 03:00:00.000000,Leduc Community Hospital,103,0
2026-08-01 03:00:00.000000,Medicine Hat Regional Hospital,305,0
2026-08-01 03:00:00.000000,Misericordia Community Hospital,349,0
2026-08-01 03:00:00.000000,Northeast Community Health Centre,213,0
2026-08-01 03:00:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-01 03:00:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-01 03:00:00.000000,Peter Lougheed Centre,449,0
2026-08-01 03:00:00.000000,Red Deer Regional Hospital,246,0
2026-08-01 03:00:00.000000,Rockyview General Hospital,365,0
2026-08-01 03:00:00.000000,Royal Alexandra Hospital,370,0
2026-08-01 03:00:00.000000,Sheldon M. Chumir Centre,391,0
2026-08-01 03:00:00.000000,South Calgary Health Centre,,0
2026-08-01 03:00:00.000000,South Health Campus,339,0
2026-08-01 03:00:00.000000,Stollery Children's Hospital,180,0
2026-08-01 03:00:00.000000,Strathcona Community Hospital,194,0
2026-08-01 03:00:00.000000,Sturgeon Community Hospital,179,0
2026-08-01 03:00:00.000000,University of Alberta Hospital,227,0
2026-08-01 03:00:00.000000,WestView Health Centre,447,0
2026-08-01 03:10:00.000000,Airdrie Community Health Centre,287,0
2026-08-01 03:10:00.000000,Alberta Children's Hospital,147,0
2026-08-01 03:10:00.000000,Chinook Regional Hospital,71,0
2026-08-01 03:10:00.000000,Cochrane Community Health Centre,,0
2026-08-01 03:10:00.000000,Devon General Hospital,95,0
2026-08-01 03:10:00.000000,Foothills Medical Centre,438,0
2026-08-01 03:10:00.000000,Fort Sask Community Hospital,71,0
2026-08-01 03:10:00.000000,Grande Prairie Regional Hospital,40,0
2026-08-01 03:10:00.000000,Grey Nuns Community Hospital,228,0
2026-08-01 03:10:00.000000,Innisfail Health Centre,,1
2026-08-01 03:10:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-01 03:10:00.000000,Leduc Community Hospital,82,0
2026-08-01 03:10:00.000000,Medicine Hat Regional Hospital,301,0
2026-08-01 03:10:00.000000,Misericordia Community Hospital,371,0
2026-08-01 03:10:00.000000,Northeast Community Health Centre,221,0
2026-08-01 03:10:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-01 03:10:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-01 03:10:00.000000,Peter Lougheed Centre,448,0
2026-08-01 03:10:00.000000,Red Deer Regional Hospital,221,0
2026-08-01 03:10:00.000000,Rockyview General Hospital,361,0
2026-08-01 03:10:00.000000,Royal Alexandra Hospital,375,0
2026-08-01 03:10:00.000000,Sheldon M. Chumir Centre,384,0
2026-08-01 03:10:00.000000,South Calgary Health Centre,,0
2026-08-01 03:10:00.000000,South Health Campus,338,0
2026-08-01 03:10:00.000000,Stollery Children's Hospital,180,0
2026-08-01 03:10:00.000000,Strathcona Community Hospital,194,0
2026-08-01 03:10:00.000000,Sturgeon Community Hospital,163,0
2026-08-01 03:10:00.000000,University of Alberta Hospital,228,0
2026-08-01 03:10:00.000000,WestView Health Centre,412,0
2026-08-01 03:20:00.000000,Airdrie Community Health Centre,287,0
2026-08-01 03:20:00.000000,Alberta Children's Hospital,147,0
2026-08-01 03:20:00.000000,Chinook Regional Hospital,71,0
2026-08-01 03:20:00.000000,Cochrane Community Health Centre,,0
2026-08-01 03:20:00.000000,Devon General Hospital,63,0
2026-08-01 03:20:00.000000,Foothills Medical Centre,464,0
2026-08-01 03:20:00.000000,Fort Sask Community Hospital,71,0
2026-08-01 03:20:00.000000,Grande Prairie Regional Hospital,30,0
2026-08-01 03:20:00.000000,Grey Nuns Community Hospital,216,0
2026-08-01 03:20:00.000000,Innisfail Health Centre,,1
2026-08-01 03:20:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-01 03:20:00.000000,Leduc Community Hospital,82,0
2026-08-01 03:20:00.000000,Medicine Hat Regional Hospital,296,0
2026-08-01 03:20:00.000000,Misericordia Community Hospital,389,0
2026-08-01 03:20:00.000000,Northeast Community Health Centre,205,0
2026-08-01 03:20:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-01 03:20:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-01 03:20:00.000000,Peter Lougheed Centre,437,0
2026-08-01 03:20:00.000000,Red Deer Regional Hospital,221,0
2026-08-01 03:20:00.000000,Rockyview General Hospital,361,0
2026-08-01 03:20:00.000000,Royal Alexandra Hospital,328,0
2026-08-01 03:20:00.000000,Sheldon M. Chumir Centre,371,0
2026-08-01 03:20:00.000000,South Calgary Health Centre,,0
2026-08-01 03:20:00.000000,South Health Campus,326,0
2026-08-01 03:20:00.000000,Stollery Children's Hospital,131,0
2026-08-01 03:20:00.000000,Strathcona Community Hospital,151,0
2026-08-01 03:20:00.000000,Sturgeon Community Hospital,142,0
2026-08-01 03:20:00.000000,University of Alberta Hospital,242,0
2026-08-01 03:20:00.000000,WestView Health Centre,412,0
2026-08-01 03:30:00.000000,Airdrie Community Health Centre,287,0
2026-08-01 03:30:00.000000,Alberta Children's Hospital,118,0
2026-08-01 03:30:00.000000,Chinook Regional Hospital,42,0
2026-08-01 03:30:00.000000,Cochrane Community Health Centre,,0
2026-08-01 03:30:00.000000,Devon General Hospital,63,0
2026-08-01 03:30:00.000000,Foothills Medical Centre,477,0
2026-08-01 03:30:00.000000,Fort Sask Community Hospital,71,0
2026-08-01 03:30:00.000000,Grande Prairie Regional Hospital,30,0
2026-08-01 03:30:00.000000,Grey Nuns Community Hospital,205,0
2026-08-01 03:30:00.000000,Innisfail Health Centre,,1
2026-08-01 03:30:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-01 03:30:00.000000,Leduc Community Hospital,103,0
2026-08-01 03:30:00.000000,Medicine Hat Regional Hospital,293,0
2026-08-01 03:30:00.000000,Misericordia Community Hospital,407,0
2026-08-01 03:30:00.000000,Northeast Community Health Centre,191,0
2026-08-01 03:30:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-01 03:30:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-01 03:30:00.000000,Peter Lougheed Centre,424,0
2026-08-01 03:30:00.000000,Red Deer Regional Hospital,235,0
2026-08-01 03:30:00.000000,Rockyview General Hospital,357,0
2026-08-01 03:30:00.000000,Royal Alexandra Hospital,317,0
2026-08-01 03:30:00.000000,Sheldon M. Chumir Centre,350,0
2026-08-01 03:30:00.000000,South Calgary Health Centre,,0
2026-08-01 03:30:00.000000,South Health Campus,339,0
2026-08-01 03:30:00.000000,Stollery Children's Hospital,131,0
2026-08-01 03:30:00.000000,Strathcona Community Hospital,172,0
2026-08-01 03:30:00.000000,Sturgeon Community Hospital,142,0
2026-08-01 03:30:00.000000,University of Alberta Hospital,242,0
2026-08-01 03:30:00.000000,WestView Health Centre,447,0
2026-08-01 03:40:00.000000,Airdrie Community Health Centre,297,0
2026-08-01 03:40:00.000000,Alberta Children's Hospital,103,0
2026-08-01 03:40:00.000000,Chinook Regional Hospital,42,0
2026-08-01 03:40:00.000000,Cochrane Community Health Centre,,0
2026-08-01 03:40:00.000000,Devon General Hospital,63,0
2026-08-01 03:40:00.000000,Foothills Medical Centre,501,0
2026-08-01 03:40:00.000000,Fort Sask Community Hospital,71,0
2026-08-01 03:40:00.000000,Grande Prairie Regional Hospital,30,0
2026-08-01 03:40:00.000000,Grey Nuns Community Hospital,205,0
2026-08-01 03:40:00.000000,Innisfail Health Centre,,1
2026-08-01 03:40:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-01 03:40:00.000000,Leduc Community Hospital,103,0
2026-08-01 03:40:00.000000,Medicine Hat Regional Hospital,300,0
2026-08-01 03:40:00.000000,Misericordia Community Hospital,389,0
2026-08-01 03:40:00.000000,Northeast Community Health Centre,195,0
2026-08-01 03:40:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-01 03:40:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-01 03:40:00.000000,Peter Lougheed Centre,418,0
2026-08-01 03:40:00.000000,Red Deer Regional Hospital,230,0
2026-08-01 03:40:00.000000,Rockyview General Hospital,351,0
2026-08-01 03:40:00.000000,Royal Alexandra Hospital,310,0
2026-08-01 03:40:00.000000,Sheldon M. Chumir Centre,345,0
2026-08-01 03:40:00.000000,South Calgary Health Centre,,0
2026-08-01 03:40:00.000000,South Health Campus,341,0
2026-08-01 03:40:00.000000,Stollery Children's Hospital,98,0
2026-08-01 03:40:00.000000,Strathcona Community Hospital,172,0
2026-08-01 03:40:00.000000,Sturgeon Community Hospital,122,0
2026-08-01 03:40:00.000000,University of Alberta Hospital,235,0
2026-08-01 03:40:00.000000,WestView Health Centre,447,0
2026-08-01 03:50:00.000000,Airdrie Community Health Centre,294,0
2026-08-01 03:50:00.000000,Alberta Children's Hospital,118,0
2026-08-01 03:50:00.000000,Chinook Regional Hospital,30,0
2026-08-01 03:50:00.000000,Cochrane Community Health Centre,,0
2026-08-01 03:50:00.000000,Devon General Hospital,31,0
2026-08-01 03:50:00.000000,Foothills Medical Centre,508,0
2026-08-01 03:50:00.000000,Fort Sask Community Hospital,71,0
2026-08-01 03:50:00.000000,Grande Prairie Regional Hospital,30,0
2026-08-01 03:50:00.000000,Grey Nuns Community Hospital,205,0
2026-08-01 03:50:00.000000,Innisfail Health Centre,,1
2026-08-01 03:50:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-01 03:50:00.000000,Leduc Community Hospital,103,0
2026-08-01 03:50:00.000000,Medicine Hat Regional Hospital,273,0
2026-08-01 03:50:00.000000,Misericordia Community Hospital,407,0
2026-08-01 03:50:00.000000,Northeast Community Health Centre,191,0
2026-08-01 03:50:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-01 03:50:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-01 03:50:00.000000,Peter Lougheed Centre,417,0
2026-08-01 03:50:00.000000,Red Deer Regional Hospital,239,0
2026-08-01 03:50:00.000000,Rockyview General Hospital,350,0
2026-08-01 03:50:00.000000,Royal Alexandra Hospital,313,0
2026-08-01 03:50:00.000000,Sheldon M. Chumir Centre,340,0
2026-08-01 03:50:00.000000,South Calgary Health Centre,,0
2026-08-01 03:50:00.000000,South Health Campus,331,0
2026-08-01 03:50:00.000000,Stollery Children's Hospital,98,0
2026-08-01 03:50:00.000000,Strathcona Community Hospital,151,0
2026-08-01 03:50:00.000000,Sturgeon Community Hospital,151,0
2026-08-01 03:50:00.000000,University of Alberta Hospital,207,0
2026-08-01 03:50:00.000000,WestView Health Centre,412,0
2026-08-01 04:00:00.000000,Airdrie Community Health Centre,290,0
2026-08-01 04:00:00.000000,Alberta Children's Hospital,103,0
2026-08-01 04:00:00.000000,Chinook Regional Hospital,42,0
2026-08-01 04:00:00.000000,Cochrane Community Health Centre,,0
2026-08-01 04:00:00.000000,Devon General Hospital,31,0
2026-08-01 04:00:00.000000,Foothills Medical Centre,495,0
2026-08-01 04:00:00.000000,Fort Sask Community Hospital,71,0
2026-08-01 04:00:00.000000,Grande Prairie Regional Hospital,30,0
2026-08-01 04:00:00.000000,Grey Nuns Community Hospital,205,0
2026-08-01 04:00:00.000000,Innisfail Health Centre,,1
2026-08-01 04:00:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-01 04:00:00.000000,Leduc Community Hospital,103,0
2026-08-01 04:00:00.000000,Medicine Hat Regional Hospital,270,0
2026-08-01 04:00:00.000000,Misericordia Community Hospital,407,0
2026-08-01 04:00:00.000000,Northeast Community Health Centre,187,0
2026-08-01 04:00:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-01 04:00:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-01 04:00:00.000000,Peter Lougheed Centre,416,0
2026-08-01 04:00:00.000000,Red Deer Regional Hospital,236,0
2026-08-01 04:00:00.000000,Rockyview General Hospital,341,0
2026-08-01 04:00:00.000000,Royal Alexandra Hospital,317,0
2026-08-01 04:00:00.000000,Sheldon M. Chumir Centre,316,0
2026-08-01 04:00:00.000000,South Calgary Health Centre,,0
2026-08-01 04:00:00.000000,South Health Campus,327,0
2026-08-01 04:00:00.000000,Stollery Children's Hospital,114,0
2026-08-01 04:00:00.000000,Strathcona Community Hospital,151,0
2026-08-01 04:00:00.000000,Sturgeon Community Hospital,146,0
2026-08-01 04:00:00.000000,University of Alberta Hospital,201,0
2026-08-01 04:00:00.000000,WestView Health Centre,412,0
2026-08-01 04:10:00.000000,Airdrie Community Health Centre,285,0
2026-08-01 04:10:00.000000,Alberta Children's Hospital,103,0
2026-08-01 04:10:00.000000,Chinook Regional Hospital,30,0
2026-08-01 04:10:00.000000,Cochrane Community Health Centre,,0
2026-08-01 04:10:00.000000,Devon General Hospital,63,0
2026-08-01 04:10:00.000000,Foothills Medical Centre,482,0
2026-08-01 04:10:00.000000,Fort Sask Community Hospital,107,0
2026-08-01 04:10:00.000000,Grande Prairie Regional Hospital,30,0
2026-08-01 04:10:00.000000,Grey Nuns Community Hospital,205,0
2026-08-01 04:10:00.000000,Innisfail Health Centre,,1
2026-08-01 04:10:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-01 04:10:00.000000,Leduc Community Hospital,103,0
2026-08-01 04:10:00.000000,Medicine Hat Regional Hospital,265,0
2026-08-01 04:10:00.000000,Misericordia Community Hospital,389,0
